ID,prediksi,probabilitas,cluster,cluster_label,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29692,no,1.45%,0,Prospek Baru,27,admin.,married,secondary,no,16,yes,no,cellular,3,feb,54,3,-1,0,unknown,no
29693,no,18.62%,2,Nasabah Mapan,59,technician,married,secondary,no,1866,no,no,telephone,3,feb,288,2,215,1,other,no
29694,no,2.09%,1,Nasabah dengan Cicilan,50,technician,married,secondary,no,103,yes,no,cellular,3,feb,109,4,267,6,failure,no
29695,no,14.41%,0,Prospek Baru,47,unemployed,married,secondary,no,3188,yes,no,cellular,3,feb,426,3,-1,0,unknown,no
29696,no,33.51%,1,Nasabah dengan Cicilan,30,technician,single,secondary,no,62,yes,no,telephone,3,feb,678,2,252,1,other,no
29697,no,16.54%,0,Prospek Baru,57,technician,married,unknown,no,2610,no,no,telephone,3,feb,258,2,-1,0,unknown,no
29698,no,46.08%,2,Nasabah Mapan,33,management,single,tertiary,no,191,no,yes,cellular,3,feb,678,4,209,1,failure,no
29699,no,24.90%,0,Prospek Baru,45,management,married,tertiary,no,1199,no,no,telephone,3,feb,221,2,-1,0,unknown,no
29700,no,16.60%,1,Nasabah dengan Cicilan,40,management,divorced,tertiary,no,502,yes,no,cellular,3,feb,267,4,270,3,other,no
29701,no,5.48%,0,Prospek Baru,51,retired,single,secondary,no,5885,no,no,telephone,3,feb,134,6,-1,0,unknown,no
29702,no,9.88%,0,Prospek Baru,55,unemployed,divorced,primary,no,-53,no,no,telephone,3,feb,225,4,6,3,other,no
29703,no,18.97%,0,Prospek Baru,31,management,married,tertiary,no,777,yes,no,cellular,3,feb,245,4,-1,0,unknown,no
29704,no,16.98%,0,Prospek Baru,46,technician,divorced,secondary,no,1547,yes,no,cellular,3,feb,401,4,-1,0,unknown,no
29705,no,16.69%,0,Prospek Baru,28,technician,single,secondary,no,2000,no,no,telephone,3,feb,226,2,-1,0,unknown,no
29706,no,1.90%,1,Nasabah dengan Cicilan,53,blue-collar,married,primary,no,-211,yes,yes,cellular,3,feb,195,6,251,2,failure,no
29707,no,17.75%,0,Prospek Baru,33,blue-collar,married,secondary,no,640,yes,no,cellular,3,feb,439,3,-1,0,unknown,no
29708,no,13.94%,1,Nasabah dengan Cicilan,41,technician,single,tertiary,no,-89,yes,no,cellular,3,feb,195,4,251,4,failure,no
29709,no,20.80%,0,Prospek Baru,26,blue-collar,single,secondary,no,4751,no,no,cellular,3,feb,231,3,-1,0,unknown,no
29710,no,46.36%,0,Prospek Baru,26,management,single,tertiary,no,1837,no,no,cellular,3,feb,417,2,-1,0,unknown,no
29711,no,28.30%,2,Nasabah Mapan,46,blue-collar,married,secondary,no,4007,no,no,cellular,3,feb,380,5,217,5,other,no
29712,no,1.43%,1,Nasabah dengan Cicilan,55,blue-collar,married,primary,no,781,yes,no,cellular,3,feb,112,3,270,2,failure,no
29713,no,0.73%,1,Nasabah dengan Cicilan,54,admin.,single,secondary,no,1178,yes,no,telephone,3,feb,41,6,264,2,failure,no
29714,no,3.86%,0,Prospek Baru,55,management,single,tertiary,no,-350,no,no,telephone,3,feb,87,4,6,1,other,no
29715,no,7.64%,0,Prospek Baru,30,management,single,tertiary,no,179,no,no,cellular,3,feb,8,4,-1,0,unknown,no
29716,no,11.16%,2,Nasabah Mapan,45,technician,married,secondary,no,366,no,yes,cellular,3,feb,235,2,169,12,failure,no
29717,no,39.58%,0,Prospek Baru,57,management,married,tertiary,no,113,no,no,cellular,3,feb,191,2,-1,0,unknown,no
29718,no,0.47%,0,Prospek Baru,36,blue-collar,married,secondary,no,3578,yes,no,telephone,3,feb,45,3,-1,0,unknown,no
29719,no,24.46%,0,Prospek Baru,41,management,divorced,tertiary,no,236,no,no,cellular,3,feb,159,2,-1,0,unknown,no
29720,no,24.97%,0,Prospek Baru,26,technician,single,tertiary,no,822,no,no,telephone,3,feb,371,3,-1,0,unknown,no
29721,yes,57.56%,2,Nasabah Mapan,32,technician,single,tertiary,no,47,yes,no,cellular,3,feb,693,7,204,3,failure,no
29722,no,1.20%,0,Prospek Baru,58,entrepreneur,single,tertiary,yes,6162,no,yes,telephone,3,feb,112,1,-1,0,unknown,no
29723,yes,61.50%,0,Prospek Baru,59,management,married,tertiary,no,5956,no,no,cellular,3,feb,541,1,-1,0,unknown,no
29724,no,2.27%,0,Prospek Baru,58,admin.,married,secondary,no,1142,no,no,telephone,4,feb,82,3,-1,0,unknown,no
29725,no,3.37%,1,Nasabah dengan Cicilan,31,management,married,tertiary,no,302,yes,yes,cellular,4,feb,181,1,257,1,failure,no
29726,no,13.59%,0,Prospek Baru,33,technician,single,tertiary,no,461,yes,no,cellular,4,feb,189,1,-1,0,unknown,no
29727,no,25.88%,0,Prospek Baru,56,management,married,secondary,no,145,no,no,cellular,4,feb,224,1,-1,0,unknown,no
29728,no,2.18%,0,Prospek Baru,48,admin.,married,secondary,no,2088,no,yes,cellular,4,feb,93,1,-1,0,unknown,no
29729,no,7.32%,0,Prospek Baru,52,entrepreneur,married,secondary,no,330,no,yes,cellular,4,feb,228,1,-1,0,unknown,no
29730,no,2.91%,0,Prospek Baru,57,management,married,secondary,no,82,no,yes,telephone,4,feb,140,1,-1,0,unknown,no
29731,no,12.97%,2,Nasabah Mapan,59,retired,married,tertiary,no,941,no,yes,cellular,4,feb,231,1,210,1,failure,no
29732,no,4.63%,0,Prospek Baru,52,admin.,divorced,secondary,no,774,no,no,cellular,4,feb,79,1,-1,0,unknown,no
29733,no,1.19%,1,Nasabah dengan Cicilan,33,technician,single,secondary,no,647,yes,yes,cellular,4,feb,124,1,273,1,other,no
29734,no,10.74%,0,Prospek Baru,29,blue-collar,single,secondary,no,336,yes,no,cellular,4,feb,197,1,-1,0,unknown,no
29735,no,2.60%,0,Prospek Baru,52,blue-collar,married,primary,no,768,no,no,cellular,4,feb,82,3,-1,0,unknown,no
29736,no,5.09%,0,Prospek Baru,50,management,married,tertiary,no,207,yes,no,cellular,4,feb,99,1,-1,0,unknown,no
29737,no,1.60%,0,Prospek Baru,41,unemployed,married,secondary,no,2423,yes,no,cellular,4,feb,101,1,-1,0,unknown,no
29738,no,1.62%,1,Nasabah dengan Cicilan,51,technician,divorced,unknown,no,1328,yes,no,cellular,4,feb,119,1,251,1,failure,no
29739,no,12.09%,1,Nasabah dengan Cicilan,60,technician,married,primary,no,4243,yes,no,cellular,4,feb,387,1,251,1,failure,no
29740,no,39.39%,0,Prospek Baru,30,student,single,secondary,no,96,no,no,cellular,4,feb,291,1,-1,0,unknown,no
29741,no,2.19%,1,Nasabah dengan Cicilan,54,management,married,tertiary,no,195,no,yes,cellular,4,feb,47,1,265,6,other,no
29742,no,1.09%,1,Nasabah dengan Cicilan,36,technician,single,secondary,no,1855,yes,no,cellular,4,feb,75,1,273,1,failure,no
29743,yes,61.06%,0,Prospek Baru,59,unemployed,single,secondary,no,865,no,no,cellular,4,feb,1086,1,-1,0,unknown,no
29744,no,1.82%,1,Nasabah dengan Cicilan,44,self-employed,married,primary,no,414,yes,no,cellular,4,feb,138,1,272,2,other,no
29745,no,1.82%,1,Nasabah dengan Cicilan,38,entrepreneur,married,secondary,no,351,yes,no,cellular,4,feb,112,1,244,3,failure,no
29746,no,35.66%,0,Prospek Baru,40,technician,divorced,tertiary,no,1082,no,no,cellular,4,feb,264,1,-1,0,unknown,no
29747,no,3.91%,0,Prospek Baru,45,self-employed,divorced,tertiary,yes,75,yes,yes,cellular,4,feb,236,1,-1,0,unknown,no
29748,yes,81.64%,0,Prospek Baru,30,management,single,tertiary,no,1028,no,no,cellular,4,feb,1294,2,-1,0,unknown,yes
29749,no,2.05%,1,Nasabah dengan Cicilan,40,services,married,secondary,no,1674,yes,yes,cellular,4,feb,144,1,274,2,other,no
29750,no,1.36%,0,Prospek Baru,37,blue-collar,divorced,secondary,no,0,yes,yes,cellular,4,feb,131,1,-1,0,unknown,no
29751,no,15.93%,0,Prospek Baru,43,unemployed,single,primary,no,264,no,no,cellular,4,feb,224,2,-1,0,unknown,no
29752,no,1.40%,0,Prospek Baru,42,unemployed,divorced,primary,no,148,yes,no,cellular,4,feb,102,1,-1,0,unknown,no
29753,no,0.15%,1,Nasabah dengan Cicilan,52,admin.,married,primary,no,2281,yes,yes,telephone,4,feb,82,1,244,1,failure,no
29754,no,4.38%,0,Prospek Baru,43,admin.,married,tertiary,no,1317,yes,no,cellular,4,feb,112,1,-1,0,unknown,no
29755,no,2.85%,0,Prospek Baru,54,admin.,single,secondary,no,15,yes,no,cellular,4,feb,93,1,-1,0,unknown,no
29756,no,19.00%,0,Prospek Baru,32,unemployed,single,secondary,no,104,no,no,cellular,4,feb,233,3,-1,0,unknown,no
29757,no,22.63%,0,Prospek Baru,32,unemployed,single,secondary,no,5670,no,no,cellular,4,feb,326,1,-1,0,unknown,no
29758,no,3.82%,0,Prospek Baru,30,unemployed,married,tertiary,no,1067,no,no,cellular,4,feb,78,2,-1,0,unknown,no
29759,no,36.60%,2,Nasabah Mapan,27,technician,single,secondary,no,-437,no,no,cellular,4,feb,352,1,216,2,other,no
29760,no,3.73%,0,Prospek Baru,53,technician,married,secondary,no,757,no,no,cellular,4,feb,20,5,-1,0,unknown,no
29761,no,5.03%,0,Prospek Baru,46,admin.,divorced,secondary,no,1342,yes,no,cellular,4,feb,135,1,-1,0,unknown,no
29762,no,7.02%,0,Prospek Baru,45,blue-collar,married,primary,no,305,yes,no,cellular,4,feb,211,1,-1,0,unknown,no
29763,no,6.06%,1,Nasabah dengan Cicilan,38,admin.,divorced,secondary,no,308,yes,no,cellular,4,feb,197,1,274,1,failure,no
29764,no,3.53%,0,Prospek Baru,38,management,single,tertiary,no,175,yes,yes,cellular,4,feb,139,5,-1,0,unknown,no
29765,no,7.22%,0,Prospek Baru,38,self-employed,married,secondary,no,581,yes,no,cellular,4,feb,281,5,-1,0,unknown,no
29766,no,0.87%,1,Nasabah dengan Cicilan,35,student,single,tertiary,no,7,yes,no,telephone,4,feb,72,2,247,1,other,no
29767,no,4.72%,2,Nasabah Mapan,42,self-employed,married,secondary,no,240,yes,no,cellular,4,feb,183,1,189,16,other,no
29768,no,29.12%,0,Prospek Baru,31,blue-collar,married,secondary,no,1005,no,no,cellular,4,feb,429,2,-1,0,unknown,no
29769,no,13.53%,2,Nasabah Mapan,39,services,married,secondary,no,105,no,no,cellular,4,feb,137,1,189,2,failure,no
29770,no,8.97%,1,Nasabah dengan Cicilan,47,blue-collar,married,secondary,no,243,yes,no,cellular,4,feb,220,1,246,4,failure,no
29771,no,40.08%,0,Prospek Baru,35,management,single,tertiary,no,134,no,no,cellular,4,feb,219,1,-1,0,unknown,no
29772,no,1.29%,0,Prospek Baru,36,blue-collar,married,tertiary,no,-534,yes,no,cellular,4,feb,22,1,-1,0,unknown,no
29773,no,2.74%,0,Prospek Baru,56,blue-collar,married,primary,no,115,no,no,telephone,4,feb,111,1,-1,0,unknown,no
29774,no,0.41%,0,Prospek Baru,28,blue-collar,married,secondary,no,127,yes,yes,cellular,4,feb,66,1,-1,0,unknown,no
29775,no,2.07%,1,Nasabah dengan Cicilan,38,admin.,single,secondary,no,221,yes,no,cellular,4,feb,93,2,274,2,failure,no
29776,no,15.86%,1,Nasabah dengan Cicilan,36,blue-collar,married,secondary,no,0,no,no,cellular,4,feb,235,1,244,1,failure,no
29777,no,6.62%,0,Prospek Baru,58,unemployed,married,primary,no,4967,no,no,telephone,4,feb,176,3,-1,0,unknown,no
29778,no,7.49%,0,Prospek Baru,43,admin.,married,secondary,no,0,yes,no,cellular,4,feb,175,1,-1,0,unknown,no
29779,no,4.03%,0,Prospek Baru,41,blue-collar,married,primary,no,201,yes,no,cellular,4,feb,69,1,1,1,success,no
29780,no,0.65%,2,Nasabah Mapan,43,admin.,married,primary,no,392,yes,yes,cellular,4,feb,110,1,208,2,failure,no
29781,no,1.82%,0,Prospek Baru,55,management,married,primary,no,384,no,no,telephone,4,feb,75,1,-1,0,unknown,no
29782,no,1.03%,1,Nasabah dengan Cicilan,33,technician,married,secondary,no,0,yes,no,cellular,4,feb,56,1,274,2,failure,no
29783,no,35.05%,2,Nasabah Mapan,28,self-employed,married,tertiary,no,0,yes,no,cellular,4,feb,546,3,196,4,failure,yes
29784,no,20.72%,0,Prospek Baru,33,technician,divorced,secondary,no,464,no,no,cellular,4,feb,207,4,-1,0,unknown,no
29785,no,2.53%,1,Nasabah dengan Cicilan,36,blue-collar,single,secondary,no,376,yes,yes,cellular,4,feb,180,1,274,3,failure,no
29786,no,0.21%,1,Nasabah dengan Cicilan,46,blue-collar,married,secondary,no,345,yes,yes,telephone,4,feb,86,1,259,3,other,no
29787,no,22.74%,0,Prospek Baru,38,services,married,secondary,no,53,no,no,cellular,4,feb,226,1,-1,0,unknown,no
29788,yes,61.66%,0,Prospek Baru,32,unemployed,single,tertiary,no,1974,no,no,cellular,4,feb,775,1,-1,0,unknown,no
29789,no,3.17%,0,Prospek Baru,40,unemployed,married,primary,no,69,no,yes,cellular,4,feb,171,1,-1,0,unknown,no
29790,no,7.57%,2,Nasabah Mapan,45,blue-collar,married,secondary,no,28,no,yes,cellular,4,feb,215,1,222,1,other,no
29791,no,0.51%,0,Prospek Baru,41,self-employed,married,tertiary,no,-195,yes,yes,cellular,4,feb,52,3,-1,0,unknown,no
29792,yes,78.95%,0,Prospek Baru,32,management,single,tertiary,no,2059,no,no,cellular,4,feb,886,2,-1,0,unknown,no
29793,no,44.46%,0,Prospek Baru,52,management,married,tertiary,no,-970,yes,no,cellular,4,feb,489,1,-1,0,unknown,yes
29794,no,0.77%,0,Prospek Baru,55,blue-collar,married,primary,no,3957,no,yes,cellular,4,feb,79,2,-1,0,unknown,no
29795,no,1.58%,0,Prospek Baru,44,entrepreneur,married,tertiary,no,5156,yes,no,cellular,4,feb,54,1,-1,0,unknown,no
29796,no,2.37%,0,Prospek Baru,33,technician,married,secondary,no,0,yes,yes,cellular,4,feb,154,2,-1,0,unknown,no
29797,no,11.57%,0,Prospek Baru,31,blue-collar,single,secondary,no,25,no,no,cellular,4,feb,143,1,-1,0,unknown,no
29798,no,12.16%,0,Prospek Baru,43,services,single,secondary,no,370,yes,no,cellular,4,feb,257,1,-1,0,unknown,no
29799,no,6.43%,0,Prospek Baru,59,management,divorced,tertiary,yes,0,no,no,cellular,4,feb,47,2,-1,0,unknown,no
29800,no,38.39%,0,Prospek Baru,60,management,married,unknown,no,0,no,no,cellular,4,feb,273,1,-1,0,unknown,no
29801,no,6.96%,0,Prospek Baru,40,self-employed,single,unknown,no,109,yes,no,cellular,4,feb,258,1,-1,0,unknown,no
29802,no,0.55%,0,Prospek Baru,46,blue-collar,divorced,primary,yes,-17,no,yes,cellular,4,feb,81,2,-1,0,unknown,no
29803,no,5.43%,0,Prospek Baru,48,self-employed,married,secondary,no,1559,no,no,cellular,4,feb,130,2,-1,0,unknown,no
29804,no,7.23%,1,Nasabah dengan Cicilan,37,admin.,divorced,secondary,no,496,no,no,cellular,4,feb,118,4,272,3,failure,no
29805,no,28.71%,0,Prospek Baru,53,self-employed,single,unknown,no,289,no,no,cellular,4,feb,502,1,-1,0,unknown,no
29806,no,3.65%,0,Prospek Baru,40,retired,married,primary,no,658,yes,no,cellular,4,feb,132,1,-1,0,unknown,no
29807,no,2.94%,2,Nasabah Mapan,38,unemployed,single,secondary,no,2470,yes,no,cellular,4,feb,131,1,230,1,other,no
29808,no,11.50%,0,Prospek Baru,37,services,single,secondary,no,2,yes,no,cellular,4,feb,220,1,-1,0,unknown,no
29809,no,11.61%,0,Prospek Baru,40,services,married,secondary,no,293,no,no,telephone,4,feb,192,2,-1,0,unknown,no
29810,no,36.26%,0,Prospek Baru,30,admin.,single,tertiary,no,305,no,no,cellular,4,feb,227,2,-1,0,unknown,yes
29811,no,3.82%,1,Nasabah dengan Cicilan,37,services,married,secondary,no,895,yes,yes,cellular,4,feb,219,2,245,1,failure,no
29812,no,23.64%,0,Prospek Baru,33,services,married,secondary,no,0,no,no,cellular,4,feb,264,1,-1,0,unknown,no
29813,no,0.61%,2,Nasabah Mapan,51,technician,married,secondary,no,2,yes,yes,cellular,4,feb,71,1,205,3,failure,no
29814,no,7.41%,1,Nasabah dengan Cicilan,59,unemployed,married,secondary,no,4497,yes,no,cellular,4,feb,213,1,251,1,failure,no
29815,no,23.54%,0,Prospek Baru,48,management,divorced,unknown,no,343,no,no,cellular,4,feb,191,1,-1,0,unknown,no
29816,no,19.62%,0,Prospek Baru,34,management,married,tertiary,no,4831,yes,no,cellular,4,feb,265,1,-1,0,unknown,no
29817,no,1.52%,0,Prospek Baru,34,services,single,secondary,no,1921,yes,no,cellular,4,feb,61,1,-1,0,unknown,no
29818,no,0.91%,0,Prospek Baru,36,blue-collar,married,secondary,no,1055,yes,no,cellular,4,feb,62,1,-1,0,unknown,no
29819,no,15.55%,2,Nasabah Mapan,56,technician,married,primary,no,284,no,no,cellular,4,feb,177,1,197,9,failure,no
29820,no,19.13%,0,Prospek Baru,29,management,married,tertiary,no,1713,yes,no,cellular,4,feb,227,2,-1,0,unknown,no
29821,no,5.53%,0,Prospek Baru,32,unemployed,married,tertiary,no,0,no,no,cellular,4,feb,106,1,-1,0,unknown,no
29822,no,1.20%,0,Prospek Baru,39,technician,married,unknown,no,931,yes,no,cellular,4,feb,64,1,-1,0,unknown,no
29823,no,16.45%,0,Prospek Baru,32,technician,single,tertiary,no,1246,yes,no,cellular,4,feb,192,2,-1,0,unknown,yes
29824,yes,54.95%,0,Prospek Baru,45,blue-collar,divorced,secondary,no,1951,yes,no,cellular,4,feb,692,1,-1,0,unknown,no
29825,no,1.64%,1,Nasabah dengan Cicilan,28,technician,single,secondary,no,34,yes,no,cellular,4,feb,16,6,268,4,failure,no
29826,no,3.06%,0,Prospek Baru,48,management,married,secondary,no,438,no,no,cellular,4,feb,42,5,-1,0,unknown,no
29827,no,12.95%,0,Prospek Baru,52,technician,divorced,secondary,no,643,yes,no,cellular,4,feb,270,1,-1,0,unknown,no
29828,no,16.14%,0,Prospek Baru,37,management,married,tertiary,no,0,yes,no,cellular,4,feb,199,1,-1,0,unknown,no
29829,no,46.93%,0,Prospek Baru,34,management,married,tertiary,no,73,no,no,cellular,4,feb,426,2,-1,0,unknown,yes
29830,no,3.72%,0,Prospek Baru,43,unemployed,married,secondary,no,553,no,no,telephone,4,feb,125,1,-1,0,unknown,no
29831,no,3.03%,0,Prospek Baru,52,management,married,tertiary,no,732,no,no,telephone,4,feb,48,1,-1,0,unknown,no
29832,no,23.04%,0,Prospek Baru,47,entrepreneur,divorced,tertiary,no,178,no,no,cellular,4,feb,291,1,-1,0,unknown,no
29833,yes,50.70%,0,Prospek Baru,31,unemployed,single,primary,no,406,no,no,cellular,4,feb,736,1,-1,0,unknown,yes
29834,no,1.25%,2,Nasabah Mapan,57,retired,married,primary,no,-464,yes,no,cellular,4,feb,75,1,190,6,failure,no
29835,no,5.29%,0,Prospek Baru,30,services,single,tertiary,no,1,no,no,cellular,4,feb,66,2,-1,0,unknown,no
29836,no,12.04%,1,Nasabah dengan Cicilan,32,technician,married,secondary,no,4,no,no,cellular,4,feb,145,2,260,4,failure,no
29837,no,25.96%,0,Prospek Baru,39,admin.,divorced,secondary,no,512,no,no,cellular,4,feb,275,1,-1,0,unknown,no
29838,no,36.92%,0,Prospek Baru,32,management,single,tertiary,no,1431,no,no,cellular,4,feb,199,2,-1,0,unknown,no
29839,no,37.87%,0,Prospek Baru,30,unemployed,single,secondary,no,1058,no,no,cellular,4,feb,515,1,-1,0,unknown,no
29840,no,4.88%,0,Prospek Baru,36,services,married,secondary,no,372,no,no,cellular,4,feb,94,1,-1,0,unknown,no
29841,no,11.03%,0,Prospek Baru,37,management,single,secondary,no,655,no,yes,cellular,4,feb,258,6,-1,0,unknown,no
29842,no,14.56%,0,Prospek Baru,31,technician,married,secondary,no,119,yes,no,cellular,4,feb,380,1,-1,0,unknown,no
29843,no,3.04%,0,Prospek Baru,51,management,married,tertiary,no,371,no,no,telephone,4,feb,52,1,-1,0,unknown,no
29844,no,1.63%,1,Nasabah dengan Cicilan,39,management,divorced,tertiary,no,-980,yes,no,cellular,4,feb,52,2,260,1,failure,no
29845,yes,63.19%,0,Prospek Baru,57,admin.,married,secondary,no,4391,no,no,telephone,4,feb,1416,1,-1,0,unknown,yes
29846,no,1.44%,1,Nasabah dengan Cicilan,58,retired,single,secondary,no,1640,no,yes,cellular,4,feb,72,6,274,4,failure,no
29847,no,17.00%,0,Prospek Baru,31,self-employed,married,tertiary,no,168,no,no,cellular,4,feb,193,2,-1,0,unknown,yes
29848,no,5.24%,1,Nasabah dengan Cicilan,30,technician,single,tertiary,no,405,yes,no,cellular,4,feb,128,1,274,1,failure,no
29849,no,0.53%,1,Nasabah dengan Cicilan,33,blue-collar,married,secondary,no,19,yes,no,cellular,4,feb,56,1,271,1,other,no
29850,yes,61.72%,2,Nasabah Mapan,40,blue-collar,married,unknown,no,1181,yes,no,cellular,4,feb,718,2,189,2,success,yes
29851,no,9.46%,0,Prospek Baru,30,blue-collar,single,primary,no,-10,no,yes,cellular,4,feb,316,1,-1,0,unknown,no
29852,no,20.86%,0,Prospek Baru,36,student,single,unknown,no,449,no,no,cellular,4,feb,166,2,-1,0,unknown,no
29853,no,40.46%,0,Prospek Baru,28,services,single,secondary,no,0,no,no,cellular,4,feb,428,1,-1,0,unknown,no
29854,no,3.42%,0,Prospek Baru,29,management,married,tertiary,no,1441,yes,no,cellular,4,feb,80,2,-1,0,unknown,yes
29855,no,1.46%,2,Nasabah Mapan,38,entrepreneur,married,tertiary,no,227,yes,no,cellular,4,feb,89,1,209,1,failure,no
29856,no,5.35%,0,Prospek Baru,39,technician,single,secondary,no,935,no,no,cellular,4,feb,78,2,-1,0,unknown,no
29857,no,1.02%,0,Prospek Baru,48,blue-collar,married,secondary,no,320,yes,yes,cellular,4,feb,118,1,-1,0,unknown,no
29858,no,1.03%,0,Prospek Baru,43,self-employed,divorced,secondary,no,1187,yes,no,cellular,4,feb,80,2,-1,0,unknown,no
29859,no,19.80%,0,Prospek Baru,47,management,married,tertiary,no,274,no,yes,cellular,4,feb,313,2,-1,0,unknown,no
29860,no,7.74%,0,Prospek Baru,31,entrepreneur,single,tertiary,no,1957,no,no,cellular,4,feb,112,3,-1,0,unknown,no
29861,no,8.48%,0,Prospek Baru,39,management,married,tertiary,no,606,no,no,cellular,4,feb,79,1,-1,0,unknown,no
29862,no,28.32%,0,Prospek Baru,32,services,single,secondary,no,746,no,no,cellular,4,feb,305,1,-1,0,unknown,no
29863,no,0.69%,0,Prospek Baru,51,technician,married,secondary,no,536,yes,yes,cellular,4,feb,53,1,-1,0,unknown,no
29864,no,14.54%,0,Prospek Baru,43,technician,married,secondary,no,4056,no,no,cellular,4,feb,154,2,-1,0,unknown,no
29865,no,7.82%,0,Prospek Baru,48,self-employed,married,tertiary,no,1223,yes,no,cellular,4,feb,193,1,-1,0,unknown,no
29866,no,13.09%,0,Prospek Baru,75,retired,divorced,primary,no,3881,yes,no,cellular,4,feb,136,3,-1,0,unknown,yes
29867,yes,70.66%,0,Prospek Baru,53,management,married,tertiary,no,20772,no,no,cellular,4,feb,715,1,-1,0,unknown,no
29868,no,2.87%,1,Nasabah dengan Cicilan,37,services,single,secondary,no,342,yes,no,cellular,4,feb,127,1,273,1,failure,no
29869,no,2.55%,1,Nasabah dengan Cicilan,26,services,married,secondary,no,44,yes,yes,cellular,4,feb,193,2,237,20,other,no
29870,no,9.35%,0,Prospek Baru,30,blue-collar,single,secondary,no,5,yes,no,cellular,4,feb,196,1,-1,0,unknown,no
29871,no,46.33%,0,Prospek Baru,35,services,single,primary,no,739,yes,no,cellular,4,feb,605,1,-1,0,unknown,no
29872,no,31.94%,0,Prospek Baru,30,management,single,secondary,no,0,no,no,cellular,4,feb,405,1,-1,0,unknown,no
29873,no,0.73%,0,Prospek Baru,29,technician,divorced,secondary,no,328,yes,yes,cellular,4,feb,25,1,-1,0,unknown,no
29874,no,6.48%,0,Prospek Baru,43,management,married,tertiary,no,-194,no,no,cellular,4,feb,57,1,-1,0,unknown,no
29875,no,9.18%,0,Prospek Baru,38,management,married,tertiary,no,0,yes,no,cellular,4,feb,138,1,-1,0,unknown,no
29876,no,6.58%,0,Prospek Baru,31,technician,single,tertiary,no,454,no,no,cellular,4,feb,73,3,-1,0,unknown,no
